Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Weather Normalized Site Natural Gas Use (therms),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
12474,2801846,131412.0,1962,1,100,104.0,4.3,0.1,20317.0,61.17,,,,,6.858775096760419,4.113656873254474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1851,2715953,121579.0,1923,1,100,112.7,11.6,0.0,7.5,7.95,40.746866,-73.990581,5.0,95.0,6.527372951241436,2.0731719286662407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6959,4399634,51190.0,1910,1,100,97.4,5.1,0.9,41141.5,208.63,40.820841,-73.894894,2.0,87.0,5.309257306586371,5.340562348141782,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
378,2736143,169632.0,1949,1,100,70.1,1.3,0.7,39803.0,,40.585642,-73.968728,13.0,37401.0,5.284218442168535,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9138,4408980,65203.0,2011,1,100,37.8,8.1,0.1,7464.0,28.59,40.679301,-73.995901,6.0,77.0,3.517497837358316,3.3530570063342204,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11262,3520605,53400.0,1928,1,100,94.9,2.9,0.9,55741.4,70.21,40.61295,-73.981624,11.0,432.0,5.623656430176916,4.2514907510291575,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12979,4951233,78030.0,1960,1,100,69.5,0.9,0.7,51875.8,30.67,,,,,5.6185876285929695,3.4232849781261603,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6164,4866414,51144.0,1910,1,100,62.6,4.8,0.0,1779.0,50.03,40.85049,-73.936842,12.0,265.0,5.202907181743378,3.912622825500114,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1896,2794546,51853.0,1920,1,100,63.0,9.3,,,19.8,40.751806,-73.988588,5.0,109.0,4.765586907393996,2.9856819377004897,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4897,2669830,81100.0,1986,1,100,89.2,9.5,0.6,49487.3,53.98,40.778484,-73.953205,8.0,14601.0,5.4752075333447845,3.9886136075898584,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12336,2736630,100000.0,1939,1,100,9.4,1.7,0.0,3553.9,3983.45,,,,,2.9231615807191558,8.28990355696557,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6299,4814137,88356.0,1925,1,100,66.2,4.2,0.6,49735.0,99.99,40.864561,-73.92155,12.0,291.0,5.484796933490655,4.605070180987758,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2712,1677104,1482208.0,1963,1,100,122.4,10.8,0.4,829278.7,17.0,40.761244,-73.979457,5.0,131.0,8.39042743162428,2.833213344056216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5012,2702536,121120.0,1988,1,100,76.4,11.8,0.4,41277.4,53.32,40.772169,-73.946801,8.0,136.0,5.292802185859927,3.976311495310508,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13302,4040772,156351.0,1991,1,100,54.7,3.2,0.4,73288.6,37.51,,,,,5.94672865326659,3.624607564093796,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1521,2719178,110286.0,1969,1,100,146.4,20.5,0.8,199264.9,,40.742367,-74.004341,4.0,83.0,6.909054434713757,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11554,2800736,67620.0,1958,1,100,100.7,6.6,0.8,44393.2,79.8,40.594885,-73.964903,15.0,392.0,5.403127730900382,4.379523504455763,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8799,2682301,117929.0,1926,1,100,75.3,4.5,0.6,76100.6,,40.888394,-73.908827,8.0,295.0,5.914853444736141,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10424,2973415,60876.0,1926,1,100,80.4,2.8,0.7,56465.5,91.23,40.651915,-73.945794,17.0,816.0,5.657389435086491,4.513383790357383,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11464,2841822,63000.0,1931,1,100,68.6,2.8,0.6,36962.0,63.28,40.607448,-73.955111,15.0,552.0,5.279644101282416,4.147569323459399,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4133,5876481,537750.0,1959,1,100,56.7,4.9,0.4,242313.4,30.87,40.75648,-73.961299,6.0,10601.0,7.045689465071451,3.429784838514068,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12242,2817163,95355.0,1930,1,100,42.7,8.7,0.1,18131.5,,,,,,4.411585436915426,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13663,5280020,151084.0,1950,4,100,76.8,,,,52.06,,,,,6.726353299247566,3.9523968995664194,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14301,2729956,113136.0,1963,1,100,73.0,4.6,0.6,73591.4,59.64,,,,,5.881370624310908,4.088326489896538,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8683,2683455,122640.0,1927,1,100,111.6,7.9,0.8,109852.1,75.73,40.879806,-73.905198,8.0,289.0,6.3690444517266105,4.327174383125731,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14409,4945801,185016.0,1954,2,100,79.6,5.4,0.7,140722.9,,,,,,6.54534966033442,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6222,4922166,53855.0,1923,1,100,111.7,1.2,0.1,2790.9,,40.851994,-73.937224,12.0,273.0,6.062388885444681,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5694,3910621,57996.0,1907,1,100,96.4,,,,124.23,40.815417,-73.959422,9.0,211.0,5.8057371971791945,4.822134686225586,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2608,3121027,265541.0,1975,1,100,105.5,5.6,0.9,244835.9,49.17,40.738103,-73.97933,6.0,66.0,7.0926568380394786,3.895283681423848,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2215,2656267,149276.0,1911,1,100,84.7,9.8,0.1,15218.9,28.7,40.740303,-73.988687,5.0,56.0,6.306275286948016,3.3568971227655755,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12622,2800245,53400.0,1932,1,100,74.9,3.2,0.7,39702.9,54.03,,,,,5.283711214158674,3.9895394478559743,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3186,4920293,125284.0,1912,1,100,49.8,3.1,,,21.98,40.779223,-73.984893,7.0,159.0,6.1435416499883315,3.090132948975475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7588,4399980,53928.0,1927,1,100,113.8,5.7,0.1,2845.9,63.58,40.857218,-73.902482,5.0,239.0,5.927725706140976,4.152298955482657,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4802,4038899,97893.0,1962,1,100,82.6,4.5,,,35.19,40.778011,-73.956166,8.0,140.0,6.179809592879496,3.5607619513334936,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4338,2473663,914921.0,1958,1,100,68.1,6.0,0.5,446120.8,,40.768146,-73.963855,8.0,120.0,7.705487674732157,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
443,5792687,104463.0,1949,1,40,27.3,0.2,0.3,30260.2,,,,,,5.001930853466109,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
